-22.69	0.000002	0.000003
-22.19	0.000022	0.000011
-21.69	0.000146	0.000026
-21.19	0.000420	0.000051
-20.69	0.000943	0.000080
-20.19	0.001284	0.000108
-19.69	0.002056	0.000160
-19.19	0.002918	0.000234
-18.68	0.004954	0.000390
-18.19	0.007152	0.000937
-17.69	0.010080	0.002111
-16.94	0.023220	0.003020
-15.94	0.026420	0.006880
