-23.0	0.0023e-03	0.0			0.0
-22.5	0.0082e-03	0.0050e-03	0.0035e-03
-22.0	0.0082e-03	0.0051e-03	0.0036e-03
-21.5	0.0758e-03	0.0137e-03	0.0125e-03
-21.0	0.2564e-03	0.0255e-03	0.0240e-03
-20.5	0.5181e-03	0.0365e-03	0.0338e-03
-20.0	0.9315e-03	0.0477e-03	0.0482e-03
-19.5	1.2086e-03	0.0488e-03	0.0666e-03
-19.0	2.0874e-03	0.1212e-03	0.1147e-03
-18.5	3.6886e-03	0.3864e-03	0.3725e-03
-18.0	4.7361e-03	0.4823e-03	0.4413e-03
-17.5	7.0842e-03	1.2829e-03	1.1364e-03
