-23.0	0.0016e-03	0.0			0.0
-22.5	0.0093e-03	0.0045e-03	0.0033e-03
-22.0	0.0276e-03	0.0074e-03	0.0062e-03
-21.5	0.1192e-03	0.0145e-03	0.0132e-03
-21.0	0.2968e-03	0.0230e-03	0.0219e-03
-20.5	0.6491e-03	0.0361e-03	0.0347e-03
-20.0	1.2637e-03	0.0494e-03	0.0474e-03
-19.5	1.6645e-03	0.0630e-03	0.0618e-03
-19.0	2.6392e-03	0.1192e-03	0.1165e-03
-18.5	3.6169e-03	0.6799e-03	0.6091e-03
-18.0	5.8343e-03	0.8836e-03	0.8204e-03
-17.5	6.4858e-03	1.0166e-03	0.9467e-03
