10000000.000000	0.055758
10232929.922808	0.059134
10471285.480509	0.062690
10715193.052376	0.066431
10964781.961432	0.070364
11220184.543020	0.074497
11481536.214969	0.078836
11748975.549395	0.083388
12022644.346174	0.088160
12302687.708124	0.093158
12589254.117942	0.098388
12882495.516931	0.103856
13182567.385564	0.109567
13489628.825916	0.115529
13803842.646029	0.121744
14125375.446227	0.128218
14454397.707459	0.134955
14791083.881682	0.141958
15135612.484362	0.149231
15488166.189125	0.156775
15848931.924611	0.164593
16218100.973589	0.172686
16595869.074375	0.181052
16982436.524617	0.189693
17378008.287494	0.198607
17782794.100389	0.207791
18197008.586100	0.217242
18620871.366628	0.226956
19054607.179632	0.236929
19498445.997580	0.247154
19952623.149689	0.257624
20417379.446695	0.268333
20892961.308540	0.279270
21379620.895022	0.290428
21877616.239495	0.301794
22387211.385683	0.313359
22908676.527677	0.325109
23442288.153199	0.337033
23988329.190194	0.349117
24547089.156850	0.361347
25118864.315095	0.373708
25703957.827688	0.386185
26302679.918953	0.398762
26915348.039269	0.411424
27542287.033381	0.424155
28183829.312644	0.436937
28840315.031265	0.449755
29512092.266663	0.462593
30199517.204019	0.475433
30902954.325135	0.488260
31622776.601683	0.501057
32359365.692962	0.513808
33113112.148258	0.526499
33884415.613919	0.539115
34673685.045252	0.551639
35481338.923357	0.564060
36307805.477009	0.576363
37153522.909716	0.588536
38018939.632055	0.600566
38904514.499427	0.612442
39810717.055349	0.624154
40738027.780410	0.635692
41686938.347032	0.647045
42657951.880158	0.658207
43651583.224015	0.669170
44668359.215095	0.679926
45708818.961486	0.690470
46773514.128718	0.700796
47863009.232262	0.710900
48977881.936843	0.720778
50118723.362726	0.730427
51286138.399135	0.739844
52480746.024975	0.749028
53703179.637023	0.757977
54954087.385760	0.766691
56234132.519033	0.775170
57543993.733714	0.783414
58884365.535557	0.791425
60255958.607433	0.799203
61659500.186146	0.806751
63095734.448017	0.814070
64565422.903463	0.821164
66069344.800757	0.828036
67608297.539195	0.834688
69183097.091891	0.841125
70794578.438411	0.847349
72443596.007496	0.853365
74131024.130089	0.859177
75857757.502915	0.864790
77624711.662866	0.870207
79432823.472425	0.875433
81283051.616406	0.880473
83176377.110263	0.885332
85113803.820234	0.890014
87096358.995604	0.894523
89125093.813370	0.898866
91201083.935587	0.903045
93325430.079695	0.907068
95499258.602139	0.910936
97723722.095576	0.914657
99999999.999995	0.918234
102329299.228070	0.921672
104712854.805085	0.924975
107151930.523755	0.928147
109647819.614313	0.931194
112201845.430191	0.934120
114815362.149682	0.936928
117489755.493947	0.939623
120226443.461735	0.942209
123026877.081232	0.944689
125892541.179410	0.947068
128824955.169306	0.949349
131825673.855633	0.951536
134896288.259158	0.953633
138038426.460281	0.955642
141253754.462267	0.957567
144543977.074585	0.959412
147910838.816812	0.961180
151356124.843612	0.962873
154881661.891239	0.964494
158489319.246102	0.966047
162181009.735883	0.967533
165958690.743746	0.968957
169824365.246164	0.970319
173780082.874927	0.971623
177827941.003881	0.972871
181970085.860987	0.974066
186208713.666275	0.975209
190546071.796313	0.976303
194984459.975792	0.977349
199526231.496875	0.978350
204173794.466940	0.979308
208929613.085390	0.980224
213796208.950209	0.981100
218776162.394941	0.981937
223872113.856819	0.982739
229086765.276762	0.983505
234422881.531976	0.984238
239883291.901933	0.984938
245470891.568486	0.985608
251188643.150941	0.986248
257039578.276869	0.986860
263026799.189520	0.987445
269153480.392673	0.988005
275422870.333797	0.988540
281838293.126425	0.989051
288403150.312640	0.989539
295120922.666617	0.990006
301995172.040180	0.990452
309029543.251336	0.990879
316227766.016815	0.991286
323593656.929604	0.991676
331131121.482566	0.992048
338844156.139177	0.992404
346736850.452505	0.992743
354813389.233548	0.993068
363078054.770074	0.993378
371535229.097144	0.993675
380189396.320532	0.993958
389045144.994250	0.994229
398107170.553466	0.994487
407380277.804081	0.994734
