7.25	0.250268	0.060274
7.50	0.227886	0.0548836
7.75	0.182171	0.0438737
8.00	0.132796	0.0319823
8.25	0.100738	0.0242615
8.50	0.0571418	0.0137619
8.75	0.0475986	0.00661347
9.00	0.0390806	0.00286995
9.25	0.0315022	0.00307174
9.50	0.0248145	0.0022568
9.75	0.0209231	0.00193866
10.00	0.0187472	0.00200094
10.25	0.0175935	0.00183322
10.50	0.014265	0.00059155
10.75	0.00963767	0.000753399
11.00	0.00434238	0.000403772
11.25	0.00112438	9.04E-05
11.50	0.000122255	4.11E-05
11.75	1.08E-05	3.62E-06
